trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1450,False,"{'a': 0.6, 'e': 0.48432456895536247}",25,0,7.953592146974533,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1451,False,"{'a': 0.6, 'e': 0.48408246720136705}",25,15,8.660440554168105,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1452,False,"{'a': 0.6, 'e': 0.483840486467991}",20,13,12.055897260801302,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.6, 'e': 0.483598626694739}",35,22,-52.910223882034124,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
1454,False,"{'a': 0.6, 'e': 0.48335688782114633}",20,0,-88.0790189920997,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
1455,False,"{'a': 0.6, 'e': 0.48311526978677805}",25,0,-11.082561440359484,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1456,False,"{'a': 0.6, 'e': 0.48287377253122976}",30,0,-175.98774130830265,"{0: 21, 1: 2, 2: 2, 3: 1, 4: 4}",0
1457,False,"{'a': 0.6, 'e': 0.48263239599412705}",25,12,-36.17240982078417,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1458,False,"{'a': 0.6, 'e': 0.4823911401151259}",20,3,-19.01616518752366,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
1459,False,"{'a': 0.6, 'e': 0.4821500048339123}",30,19,4.197834531479047,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.6, 'e': 0.48190899009020244}",25,16,14.850492298762248,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.6, 'e': 0.48166809582374254}",30,7,21.82162817316437,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1462,False,"{'a': 0.6, 'e': 0.4814273219743092}",35,1,6.517379136082673,"{0: 30, 1: 0, 2: 4, 3: 0, 4: 0}",1
1463,False,"{'a': 0.6, 'e': 0.48118666848170877}",25,11,-76.8149292866155,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 1}",1
1464,False,"{'a': 0.6, 'e': 0.480946135285778}",20,0,-24.35336814280653,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1465,False,"{'a': 0.6, 'e': 0.4807057223263836}",35,3,-32.48840018798029,"{0: 28, 1: 1, 2: 1, 3: 1, 4: 1}",1
1466,False,"{'a': 0.6, 'e': 0.48046542954342225}",25,10,12.011010713062081,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1467,False,"{'a': 0.6, 'e': 0.48022525687682077}",30,16,15.851299862976175,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.6, 'e': 0.479985204266536}",35,20,-75.51495325310022,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
1469,False,"{'a': 0.6, 'e': 0.4797452716525548}",25,12,-1.1395568728931789,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1470,False,"{'a': 0.6, 'e': 0.4795054589748941}",35,20,-16.05706526446858,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
1471,False,"{'a': 0.6, 'e': 0.47926576617360056}",25,1,-135.23990635057618,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 3}",1
1472,False,"{'a': 0.6, 'e': 0.4790261931887511}",30,7,-15.585873683201536,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 0}",1
1473,False,"{'a': 0.6, 'e': 0.47878673996045235}",25,12,-31.758544626197473,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1474,False,"{'a': 0.6, 'e': 0.4785474064288412}",20,13,-0.10418578938298073,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1475,False,"{'a': 0.6, 'e': 0.4783081925340841}",20,9,-1.126034552849954,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1476,False,"{'a': 0.6, 'e': 0.4780690982163776}",30,0,-12.721639901228452,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
1477,False,"{'a': 0.6, 'e': 0.4778301234159481}",25,15,18.07833916638772,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.6, 'e': 0.4775912680730521}",20,0,0.43516623898533136,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1479,False,"{'a': 0.6, 'e': 0.47735253212797546}",25,6,0.6527590822164759,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
1480,False,"{'a': 0.6, 'e': 0.4771139155210344}",20,0,-31.383006182432563,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1481,False,"{'a': 0.6, 'e': 0.4768754181925747}",25,2,-53.447346203217485,"{0: 15, 1: 5, 2: 1, 3: 2, 4: 0}",1
1482,False,"{'a': 0.6, 'e': 0.47663704008297203}",30,11,1.901825577355528,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1483,False,"{'a': 0.6, 'e': 0.4763987811326318}",20,0,-2.1984138167127245,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1484,False,"{'a': 0.6, 'e': 0.4761606412819894}",30,13,-1.1444479521374662,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1485,False,"{'a': 0.6, 'e': 0.4759226204715098}",25,10,-28.005991472656937,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1486,False,"{'a': 0.6, 'e': 0.4756847186416878}",25,16,4.979312318130735,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1487,False,"{'a': 0.6, 'e': 0.4754469357330479}",25,19,10.145747305270524,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.6, 'e': 0.47520927168614446}",20,6,17.52764270082447,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.6, 'e': 0.4749717264415614}",30,8,2.2011247008976884,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
1490,False,"{'a': 0.6, 'e': 0.4747342999399124}",30,10,-25.98215454778442,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
1491,False,"{'a': 0.6, 'e': 0.4744969921218409}",20,0,-120.17909709033071,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
1492,False,"{'a': 0.6, 'e': 0.4742598029280199}",25,9,3.1670602548468425,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1493,False,"{'a': 0.6, 'e': 0.47402273229915204}",20,0,-15.773602977134875,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1494,False,"{'a': 0.6, 'e': 0.4737857801759698}",20,0,-92.98745050688524,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1495,False,"{'a': 0.6, 'e': 0.47354894649923496}",25,0,-107.01037629560216,"{0: 17, 1: 4, 2: 1, 3: 1, 4: 2}",0
1496,False,"{'a': 0.6, 'e': 0.4733122312097393}",20,0,-33.26064185525102,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1497,False,"{'a': 0.6, 'e': 0.4730756342483039}",20,13,11.025221824028828,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.6, 'e': 0.47283915555577954}",20,0,-64.4826274489839,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1499,False,"{'a': 0.6, 'e': 0.4726027950730465}",25,9,-36.068213105041366,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1500,False,"{'a': 0.6, 'e': 0.4723665527410147}",20,13,-4.614625272213788,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1501,False,"{'a': 0.6, 'e': 0.47213042850062353}",30,11,-1.6003936714774811,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1502,False,"{'a': 0.6, 'e': 0.471894422292842}",20,0,-24.647874341585034,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1503,False,"{'a': 0.6, 'e': 0.4716585340586684}",30,5,-7.912111913097771,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",1
1504,False,"{'a': 0.6, 'e': 0.4714227637391309}",20,5,-14.322079513189363,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
1505,False,"{'a': 0.6, 'e': 0.4711871112752867}",20,0,-28.08450477551361,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1506,False,"{'a': 0.6, 'e': 0.4709515766082228}",20,6,-111.36076665467128,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 2}",1
1507,False,"{'a': 0.6, 'e': 0.47071615967905545}",20,2,-32.57936655594496,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
1508,False,"{'a': 0.6, 'e': 0.47048086042893056}",30,12,28.96009351009165,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.6, 'e': 0.4702456787990232}",20,5,-41.27999929728947,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
1510,False,"{'a': 0.6, 'e': 0.47001061473053796}",20,0,-95.76670616973887,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
1511,False,"{'a': 0.6, 'e': 0.46977566816470884}",20,0,5.581843832939289,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1512,False,"{'a': 0.6, 'e': 0.46954083904279925}",20,14,4.802093288440693,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.6, 'e': 0.46930612730610183}",30,0,6.370171243016641,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
1514,False,"{'a': 0.6, 'e': 0.4690715328959387}",30,11,-34.63828666894275,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
1515,False,"{'a': 0.6, 'e': 0.46883705575366125}",35,5,-67.64394573154665,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",1
1516,False,"{'a': 0.6, 'e': 0.46860269582065023}",30,1,3.254115476959802,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 0}",1
1517,False,"{'a': 0.6, 'e': 0.4683684530383155}",30,16,-69.48855630297962,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
1518,False,"{'a': 0.6, 'e': 0.4681343273480965}",20,0,0.3589480198545565,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1519,False,"{'a': 0.6, 'e': 0.4679003186914618}",25,0,-12.576502022457007,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1520,False,"{'a': 0.6, 'e': 0.46766642700990924}",20,0,-38.39579374874644,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1521,False,"{'a': 0.6, 'e': 0.4674326522449658}",25,0,-64.0771709780534,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
1522,False,"{'a': 0.6, 'e': 0.4671989943381879}",20,0,3.091902641615672,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1523,False,"{'a': 0.6, 'e': 0.46696545323116095}",20,0,-15.44878225853864,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1524,False,"{'a': 0.6, 'e': 0.46673202886549986}",20,9,-35.61397659841021,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1525,False,"{'a': 0.6, 'e': 0.4664987211828483}",30,5,-35.49893502702861,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",1
1526,False,"{'a': 0.6, 'e': 0.46626553012487953}",30,10,-38.74826313776306,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
1527,False,"{'a': 0.6, 'e': 0.4660324556332957}",30,17,-5.897099409049818,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1528,False,"{'a': 0.6, 'e': 0.46579949764982825}",20,6,-4.797223358223382,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1529,False,"{'a': 0.6, 'e': 0.46556665611623754}",30,4,-69.9558889290996,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 2}",1
1530,False,"{'a': 0.6, 'e': 0.4653339309743134}",20,12,4.582216971646614,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1531,False,"{'a': 0.6, 'e': 0.46510132216587435}",20,6,-27.26607925438957,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
1532,False,"{'a': 0.6, 'e': 0.46486882963276827}",35,6,-21.86131017302082,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 0}",1
1533,False,"{'a': 0.6, 'e': 0.46463645331687203}",25,8,-92.84151985279851,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 2}",1
1534,False,"{'a': 0.6, 'e': 0.46440419316009157}",20,2,-56.2315397985988,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
1535,False,"{'a': 0.6, 'e': 0.4641720491043618}",25,1,0.8755802272164408,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
1536,False,"{'a': 0.6, 'e': 0.4639400210916467}",20,10,-45.39339715116924,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 1}",1
1537,False,"{'a': 0.6, 'e': 0.46370810906393933}",20,11,5.122069208080324,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1538,False,"{'a': 0.6, 'e': 0.4634763129632616}",20,7,4.936039336394469,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1539,False,"{'a': 0.6, 'e': 0.46324463273166455}",20,0,-46.89594156881332,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1540,False,"{'a': 0.6, 'e': 0.46301306831122807}",25,10,-26.57235872125406,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 0}",1
1541,False,"{'a': 0.6, 'e': 0.4627816196440611}",20,12,-28.050693337953405,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1542,False,"{'a': 0.6, 'e': 0.4625502866723014}",20,12,-59.06375309482241,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 1}",1
1543,False,"{'a': 0.6, 'e': 0.4623190693381159}",20,0,-29.67252994165663,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1544,False,"{'a': 0.6, 'e': 0.4620879675837}",30,8,-70.19800031085249,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 1}",1
1545,False,"{'a': 0.6, 'e': 0.4618569813512785}",25,5,-46.562880345856,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
1546,False,"{'a': 0.6, 'e': 0.4616261105831047}",20,0,-95.80552795930264,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1547,False,"{'a': 0.6, 'e': 0.46139535522146097}",25,9,-1.766614799169599,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1548,False,"{'a': 0.6, 'e': 0.4611647152086584}",25,14,6.900845762759155,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1549,False,"{'a': 0.6, 'e': 0.46093419048703715}",20,10,4.0704229464926005,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1550,False,"{'a': 0.6, 'e': 0.4607037809989658}",25,12,-25.44947978035096,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
1551,False,"{'a': 0.6, 'e': 0.4604734866868422}",20,11,-13.170790386390578,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
1552,False,"{'a': 0.6, 'e': 0.46024330749309256}",20,8,-53.95180743884136,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
1553,False,"{'a': 0.6, 'e': 0.4600132433601723}",30,0,-32.26064895397804,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
1554,False,"{'a': 0.6, 'e': 0.4597832942305652}",20,5,1.5739817626790868,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1555,False,"{'a': 0.6, 'e': 0.4595534600467841}",30,16,-16.503675038013327,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1556,False,"{'a': 0.6, 'e': 0.45932374075137034}",25,0,-91.18533106333082,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
1557,False,"{'a': 0.6, 'e': 0.4590941362868942}",25,0,-6.965122801750652,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1558,False,"{'a': 0.6, 'e': 0.4588646465959545}",25,12,25.749124208434672,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.6, 'e': 0.4586352716211789}",20,11,-0.22837584727036697,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1560,False,"{'a': 0.6, 'e': 0.4584060113052235}",20,0,0.7934709873357032,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1561,False,"{'a': 0.6, 'e': 0.4581768655907734}",20,14,-4.435213361803569,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
1562,False,"{'a': 0.6, 'e': 0.45794783442054204}",25,0,-1.092923944778524,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1563,False,"{'a': 0.6, 'e': 0.45771891773727175}",30,9,-67.68962621446674,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 1}",1
1564,False,"{'a': 0.6, 'e': 0.45749011548373314}",20,6,14.051477143747256,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1565,False,"{'a': 0.6, 'e': 0.4572614276027259}",20,0,7.116751381228687,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1566,False,"{'a': 0.6, 'e': 0.4570328540370779}",25,19,-1.8691701793504247,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1567,False,"{'a': 0.6, 'e': 0.4568043947296458}",20,8,21.714257570341086,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.6, 'e': 0.4565760496233147}",20,7,-22.21680025765417,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1569,False,"{'a': 0.6, 'e': 0.4563478186609985}",25,13,-13.358872494189539,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1570,False,"{'a': 0.6, 'e': 0.4561197017856392}",20,3,15.091853450310124,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1571,False,"{'a': 0.6, 'e': 0.45589169894020787}",25,13,1.1565930080258249,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1572,False,"{'a': 0.6, 'e': 0.4556638100677035}",30,0,-44.72934154262964,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
1573,False,"{'a': 0.6, 'e': 0.45543603511115416}",25,4,-38.251220674849364,"{0: 15, 1: 0, 2: 6, 3: 0, 4: 0}",1
1574,False,"{'a': 0.6, 'e': 0.45520837401361586}",20,12,5.321366237759693,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.6, 'e': 0.4549808267181735}",20,8,20.030177877720554,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.6, 'e': 0.45475339316794017}",25,3,-32.487878321396614,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 0}",1
1577,False,"{'a': 0.6, 'e': 0.45452607330605754}",20,0,-90.86598388158868,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
1578,False,"{'a': 0.6, 'e': 0.4542988670756955}",20,1,-0.1793311546894154,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1579,False,"{'a': 0.6, 'e': 0.4540717744200527}",20,0,-22.695507122943166,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1580,False,"{'a': 0.6, 'e': 0.45384479528235583}",20,0,-84.73510928359157,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
1581,False,"{'a': 0.6, 'e': 0.45361792960586017}",25,10,-44.08469945270704,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 0}",1
1582,False,"{'a': 0.6, 'e': 0.4533911773338492}",20,0,9.19538777674001,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1583,False,"{'a': 0.6, 'e': 0.453164538409635}",20,0,-3.1027769153153195,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1584,False,"{'a': 0.6, 'e': 0.4529380127765577}",25,0,-61.382993343618345,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
1585,False,"{'a': 0.6, 'e': 0.452711600377986}",35,21,18.860263780107854,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.6, 'e': 0.4524853011573167}",30,19,-4.384358386946223,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
1587,False,"{'a': 0.6, 'e': 0.45225911505797517}",20,9,-35.9906943375896,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1588,False,"{'a': 0.6, 'e': 0.45203304202341466}",20,15,8.219069685071567,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.6, 'e': 0.451807081997117}",35,3,-48.67418871533796,"{0: 27, 1: 1, 2: 2, 3: 1, 4: 1}",1
1590,False,"{'a': 0.6, 'e': 0.4515812349225922}",25,6,-185.52533950779616,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 5}",1
1591,False,"{'a': 0.6, 'e': 0.45135550074337855}",25,17,-25.790569608521096,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1592,False,"{'a': 0.6, 'e': 0.45112987940304233}",20,9,7.891295307590294,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1593,False,"{'a': 0.6, 'e': 0.4509043708451784}",20,0,-1.8367115529832034,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1594,False,"{'a': 0.6, 'e': 0.4506789750134095}",30,0,-40.93574561992544,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
1595,False,"{'a': 0.6, 'e': 0.45045369185138673}",25,0,7.157682377883809,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1596,False,"{'a': 0.6, 'e': 0.45022852130278923}",20,2,-50.541914886959916,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
1597,False,"{'a': 0.6, 'e': 0.4500034633113244}",20,11,15.559990161362963,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.6, 'e': 0.44977851782072775}",35,19,1.5194312619933394,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1599,False,"{'a': 0.6, 'e': 0.44955368477476293}",30,0,-114.47245907566817,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",1
1600,False,"{'a': 0.6, 'e': 0.44932896411722156}",30,13,1.8118857434218762,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
1601,False,"{'a': 0.6, 'e': 0.44910435579192365}",30,11,-58.358348177520966,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
1602,False,"{'a': 0.6, 'e': 0.448879859742717}",20,0,-84.62497424626572,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
1603,False,"{'a': 0.6, 'e': 0.4486554759134776}",25,13,-21.320588665545014,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1604,False,"{'a': 0.6, 'e': 0.4484312042481095}",25,14,7.223673074591913,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1605,False,"{'a': 0.6, 'e': 0.44820704469054484}",25,8,-29.561116776917505,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1606,False,"{'a': 0.6, 'e': 0.44798299718474366}",25,20,10.459858025490984,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.6, 'e': 0.44775906167469415}",25,8,3.905466729350107,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1608,False,"{'a': 0.6, 'e': 0.44753523810441237}",30,11,-5.389646730787606,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1609,False,"{'a': 0.6, 'e': 0.4473115264179424}",20,0,3.341657258154551,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1610,False,"{'a': 0.6, 'e': 0.4470879265593564}",20,0,-48.58060990088617,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
1611,False,"{'a': 0.6, 'e': 0.4468644384727544}",20,0,-2.5764529747057683,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1612,False,"{'a': 0.6, 'e': 0.44664106210226434}",25,0,4.448613893572421,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
1613,False,"{'a': 0.6, 'e': 0.4464177973920421}",20,5,18.807065197153346,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 0.6, 'e': 0.44619464428627154}",20,10,-17.800396296030055,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1615,False,"{'a': 0.6, 'e': 0.4459716027291644}",25,8,-14.200141338731282,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
1616,False,"{'a': 0.6, 'e': 0.4457486726649602}",30,0,-79.84828682275686,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
1617,False,"{'a': 0.6, 'e': 0.44552585403792655}",20,4,-11.04068164554111,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1618,False,"{'a': 0.6, 'e': 0.4453031467923587}",35,18,-64.7660373164633,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
1619,False,"{'a': 0.6, 'e': 0.4450805508725799}",20,3,-31.940225508769558,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
1620,False,"{'a': 0.6, 'e': 0.4448580662229411}",20,0,-37.746928821718235,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1621,False,"{'a': 0.6, 'e': 0.4446356927878212}",20,11,2.07849511013748,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.6, 'e': 0.4444134305116268}",25,6,-18.671447247778275,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
1623,False,"{'a': 0.6, 'e': 0.4441912793387924}",20,0,-75.14050065168637,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
1624,False,"{'a': 0.6, 'e': 0.44396923921378006}",30,21,6.0030864945277385,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'a': 0.6, 'e': 0.44374731008107987}",25,10,1.868511529327037,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1626,False,"{'a': 0.6, 'e': 0.4435254918852095}",25,4,-10.728674044213758,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1627,False,"{'a': 0.6, 'e': 0.44330378457071445}",25,0,-46.46306578035961,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1628,False,"{'a': 0.6, 'e': 0.44308218808216776}",20,13,3.4469003233525446,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1629,False,"{'a': 0.6, 'e': 0.4428607023641705}",25,0,-16.032360104488138,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
1630,False,"{'a': 0.6, 'e': 0.4426393273613511}",25,1,4.165252624037993,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
1631,False,"{'a': 0.6, 'e': 0.44241806301836584}",25,3,-52.05322641240311,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
